quote,author,tags,likes
"So many things which once had distressed or revolted him — the speeches and pronouncements of the learned, their assertions and their prohibitions, their refusal to allow the universe to move — all seemed to him now merely ridiculous, non-existent, compared with the majestic reality, the flood of energy, which now revealed itself to him: omnipresent, unalterable in its truth, relentless in its development, untouchable in its serenity, maternal and unfailing in its protectiveness.","Pierre Teilhard de Chardin,","energy, faith, spirit",32
"Atheists are my brothers and sisters of a different faith, and every word they speak speaks of faith. Like me, they go as far as the legs of reason will carry them -- and then they leap.",Yann Martel,"faith, life-of-pi, reason, yann-martel",29
"Faith as the state of being ultimately concerned implies love, namely, the desire and urge toward the reunion of the seperated.","Paul Tillich,","faith, love",27
"Remember that our Heavenly Father knows us perfectly and knows what's best for us . . . . Surely, His knowledge is greater than ours. We just have to have faith in Him. If we don't, well, that doesn't change what happened, it just makes us more miserable because we refuse to trust His will. Our Heavenly Father wants us to have joy. And happiness. But we need to look for those opportunities that give us joy. If we don't, what would be the purpose for existing?","Jeri Gilchrist,","faith, god, happiness, joy, purpose-of-life, trust",21
When you’re outnumbered by trees your perspective shifts.,"Jessica Marie Baumgartner,","faith, magick, magickal-studies, nature, paganism, perspective, spirituality, trees, wicca, witch",17
We will experience the life we have the faith to experience.,"Julia Cameron,",faith,15
Could a body broken and blood spilled two thousand years ago restore my own damaged life?,"Frederica Mathewes-Green,","christ, faith, meaning-of-life, orthodoxy, spirituality",9
Everything we do for God will be the overflow of intimacy with God.,"Dan Baumann,",faith,8
"The force that played havoc with the cortisol in my blood was the same force that helped my body recover; if I felt better one day and worse the next, it was unchanged. It chose no side. It gave the girl next to me in the hospital pneumonia; it also gave her white blood cells that would resist the infection. And the atoms in those cells, and the nuclei in those atoms, the same bits of carbon that were being spun into new planets in some corner of space without a name. My insignificance had become unspeakably beautiful to me. That unified force was a god too massive, too inhuman, to resist with the atheism in which I had been brought up. I became a zealot without a religion.",G. Willow Wilson,"faith, islam, spirituality",8
It's better to dare to dream big and achieve half of your dreams than to dream small dreams and achieve all,"Bernard Kelvin Clive,","dreams, faith, inspiration, success",8
"Sometimes, the scariest thing you will ever have to do is trust God to fight the battles you can no longer fight.",Shannon L. Alder,"believing, difficulties, faith, future, having-faith, justice, patience, trials",8
"Faith in God is optional, but faith in the self – in the spirit within, is imperative.","Abhijit Naskar,","character, faith, faith-in-yourself, god, inner-self, inner-strength, inspirational, leader, leadership, leadership-quotes, life, philosophy, reasoning, religion, self-awareness, self-realization, spirit, strength, truth, wisdom, wise-sayings, words-of-wisdom",8
"Believe, my child. Faith is the food of survival.","Tobsha Learner,","belief, faith, inspiration",7
"Peace is a place of unhindered enjoyment of friendship beyond guilt, suspicion, blame of inferiority","François Du Toit,","enjoyment, faith, faith-quotes, friendship, friendship-quotes, guilt, peace, righteousness, romans-5-1, suspicion",7
"...the ongoing suspicion that scientific discoveries or rigorous biblical scholarship will undermine faith is a tacit admission that faith is threatened by knowledge, because it is ultimately constructed on weak or faulty assumptions and, like the proverbial house of cards, needs to be ""protected"" from collapsing. (p. 21)","Robin R. Meyers,","biblical-scholarship, faith, scholarship, science",6
Trees endure the hot sun and rainstorms by sending their roots down deeper. The adversity they face is eventually the source of great stability. The harshness of the elements surrounding them causes them to seek another source of life. They will one day come to the place that even the greatest of windstorms cannot affect their ability to produce fruit.,"John Bevere,","adversity, faith, persistence, roots",6
"It comes down to 'fear' and 'faith'. 'Fear' of what stands in front of me. 'Faith' in believing that the resources I possess can handle what stands in front of me. If I stop at the former, I will change nothing. If I embrace the latter, I can change everything.",Craig D. Lounsbrough,"disappointment, failure, faith, fear, limitations, limits, mediocrity, self-confidence, self-esteem, talents",6
Any profession of faith…entrusts the mind and heart to a truth that cannot be proven but can be lived.,"Luke Timothy Johnson,","creed, faith",5
"Sometimes asking God for a reason for something is like asking Him why the sky is blue. There is a complex, scientific reason for it, Claire, but most children, including you, are content with knowing it is blue because it is. If we understood everything about everything, we would have no need for faith.","Susan Meissner,",faith,5
"What you do in the Lord is not in vain. You are not oiling the wheels of a machine that's about to roll over a cliff. You are not restoring a great painting that's shortly going to be thrown on the fire. You are not planting rosed in a garden that's about to be dug up for a building site. You are -- strange though it may seem, almost as hard to believe as the resurrection itself -- accomplishing something that will become in due course part of God's new world. Every act of love, gratitude, and kindness; every work of art or music inspired by the love of God and delight in the beauty of his creation; every minute spent teaching a severely handicapped child to read or walk; every act of care and nurture, of comfort and support, for one's fellow human beings and for that matter one's fellow nonhuman creatures; and of course every prayer, all Spirit-led teaching, every deed that spreads the gospel, builds up the church, embraces and embodies holiness rather than corruption, and make the name of Jesus honored in the world -- all of this will find its way, through the resurrecting power of God, into the new creation that God will one day make.","N.T. Wright,","faith, grace, religion, resurrection",5
"...they needed someone to explain, to spin, the parts of the tale that couldn't be suppressed. Someone reputable and educated. Someone brilliant yet absolutely committed to the faith. Someone like my father.",Martha Beck,"abuse, controversial, faith, leaving, leaving-the-saints, mormonism, mormons, nibley",4
"Faith doesn't always come naturally but as we take those steps of faith, we notice little by little that our faith has grown and it isn't as hard as we first thought. ",Jacqueline Winslow,"faith, hope, inspirational",4
"Promise has faith as premise.
Only men of faith can promise.","Toba Beta,","faith, promise",4
"Faith is secured by adversity, but endangered by security.",Margaret T. Jensen,faith,3
"To the corruptions of Christianity I am, indeed opposed; but not to the genuine precepts of Jesus himself. I am a Christian, in the only sense in which he wished any one to be; sincerely attached to his doctrines, in preference to all others.",Thomas Jefferson,"faith, jesus",3
"There comes a point in our lives when we must decide for ourselves. Will we surrender to the God of the universe and place our trust in Him as our God, or will we fight against Him?","Amanda Tero,",faith,3
"The faithful man perceives nothing less than opportunity in difficulties. Flowing through his spine, faith and courage work together: Such a man does not fear losing his life, thus he will risk losing it at times in order to empower it. By this he actually values his life more than the man who fears losing his life. It is much like leaping from a window in order to avoid a fire yet in that most crucial moment knowing that God will appear to catch you.","Criss Jami,","adversity, courage, difficulties, faith, fearless, fire, god, leap-of-faith, life, opportunity, protection, risk, security, spine, strength, window",43
"Regardless of your faith, you can never escape uncertainty.",Shannon L. Alder,"beliefs, choices, destiny, doubt, eternal-truths, faith, fate, possibility, questioning, religion, searching, uncertain, uncertainty, wondering-what-if",42
"Faith is about going through hell, coming out with some scars, and becoming a wiser person from the lessons you’ve learned along the way. You must take the scars of your past and appreciate them for what they have taught you. You also have to take the scars, the lessons of your past and not let them control your future….","James A. Murphy,","appreciate, control, faith, future, hell, learned, lessons, past, person, scars, taught, wiser",34
"Reading about the response of people in stories, plays, poems, helps us to respond more courageously and openly at our own moments of turning.","Madeleine L'Engle,","art, brave, courage, faith, where-faith-meets-art",24
"Being the light of the world is about being a broken, exploding, scarred star and shining a light of hope and inspiration to everyone around you.","Ricky Maye,","christian, faith, jesus, lamp, light, light-of-the-world, pastor, quotes, scarred, scars, sermon, spiritual, wisdom",24
"Thoughts frame your portrait, action paints it.","Charles F. Glassman,","belief-quotes, faith, faith-in-god, guardian-angels, inner-guidance, inspirational-quotes, law-of-attraction-books, law-of-attraction-quotes, miracle-qoutes, miracle-quotes, personal-growth, spiritual-quotes, success-quotes",23
"I mean that we here are on the wrong side of the tapestry,' answered Father Brown. 'The things that happen here do not seem to mean anything; they mean something somewhere else. Somewhere else retribution will come on the real offender. Here it often seems to fall on the wrong person.","G.K. Chesterton,","earth, faith, heaven",15
"You have to go head, even if no one goes with you.","Lailah Gifty Akita,","achievement, adventure, alone, brave, courage, determination, education, faith, hope, inner-strength, inspiring, possibility, possible, sucess, walking, willpower, you-can",14
Don't settle for anyone just to have a someone. Be patient. Have faith and wait for the right one.,Elizabeth Bourgeret,"faith, love, patience",11
"Lovelessness is a huge sin in the church. The four primary personalities in the New Testament- Jesus, Paul, Peter, and John- all four of them say that love is the most important thing. But the only time love really counts is when something unlovely happens.",Chu Jeff,"community, faith, love, relationships-l, religion",10
"In the end, only God can see the heart of an individual and distinguish the difference between legalistic deadweight and the passion of holy solemnity.","Criss Jami,","discernment, faith, god, heart, holiness, judgment, law, legalism, love, morality, motives, passion, solemnity",10
To the knights of faith nobody believes.,"Dejan Stojanovic,","beleif, circling, dejan-stojanovic, faith, knights, literature, literature-quotes, nobody, poetry, poetry-quotes, quotes, quotes-to-live-by, thoughts, wisdom",9
"At any given moment, your circumstances can change. You may not be where you want to be right now. You may not even be doing what you prefer to do. But, if you change your way of thinking and realize that you have all the opportunities available to you just like each one of us. You can begin to focus on what you want to achieve and make it happen",Amaka Imani Nkosazana,"belief, change, circumstance, dreams, faith, friendship, goals, happiness, inspirational, life, lifestyle, love, plans",9
"All over India, all over the world, as the sun or the shadow of darkness moves from east to west, the call to prayer moves with it, and people kneel down in a wave to pray to God. Five waves each day - one for each namaaz - ripple across the globe from longitude to longitude. The component elements change direction, like iron filings near a magnet - towards the house of God in Mecca.","Vikram Seth,","faith, india, islam, prayer, religion",9
She fixed a smile that she hoped looked authentic. Pretending to be content continued to be hard work.,"Stacy Hawkins Adams,","faith, fiction, identity, personal-growth, women-s-fiction",7
"the believer claims to know, not just that God exists, but that his most detailed wishes are not merely knowable but actually known. Since religion drew its first breath when the species lived in utter ignorance and considerable fear, I hope I may be forgiven for declining to believe that another human being can tell me what to do, in the most intimate details of my life and mind, and to further dictate these terms as if acting as proxy for a supernatural entity.","Christopher Hitchens,","anti-theism, atheism, christianity, faith, religion, totalitarianism",6
"Very few castaways can claim to have survived so long at sea as Mr.
Patel, and none in the company of an adult Bengal tiger.","Yann Martel,","closing-line, faith",5
I can only imagine how happy life would be if we could stay so grounded in our faith that we would never waver in our positive attitudes.,"Tracie Miles,","christianity, faith, god, happy, positivity",5
"Is it not by learning to read the book of nature with the eyes of faith that we come to recognize the drop of divinity that resides in our own souls though hidden, master? In the end is this not faith; to seek the light that takes us further, the light of Christ that brings that to which reason and knowledge alone can never raise itself? This is truth!","Adriana Koulias,","christ, faith, grail, knowledge-wisdom, light, love, seek, seeker-of-fate, truth, wisdom",4
"The more I read arguments for atheism, the more I am convinced it takes a very strong faith to be an atheist. And atheism seems to me the least reasonable of all faiths.","Corrado Ghinamo,","atheism, atheist, creation, faith, science",4
"Aquí hay algo más que recordar: la esperanza te mantiene viva. Incluso cuando estás muerta, es lo único que te mantiene viva.","Lauren Oliver,","faith, hope",4
"In the woods, we return to reason and faith. There I feel that nothing can befall me in life, — no disgrace, no calamity, (leaving me my eyes,) which nature cannot repair.",Ralph Waldo Emerson,"faith, nature, reason",4
"Remember young man, unceasingly,' Father Paissy began, without preface, 'that the science of this world, which has become a great power, has, especially in the last century, analysed everything divine handed down to us in the holy books. After this cruel analysis the learned of this world have nothing left of all that was sacred of old. But they have only analysed the parts and overlooked the whole, and indeed their blindness is marvelous. Yet the whole world still stands steadfast before their eyes, and the gates of hell shall not prevail against it Has it not lasted nineteen centuries, is it not still a living, a moving power in the individual soul and in the masses of the people? It is still as strong and living even in the souls of atheists, who have destroyed everything! For even those who have renounced Christianity and attack it, in their inmost being still follow the Christian ideal, for hitherto neither their subtlety nor the ardor of their hearts has been able to create a higher ideal of man and of virtue than the ideal given by Christ of old.",Fyodor Dostoyevsky,"atheism, christianity, faith",4
"Never think twice, when you have decided once.",Oscar Auliq-Ice,"belief, confidence, courage, faith, inspirational, motivational, self-trust, success, trust",4
"Everyday in heat, rain or cold, I ran - alone in the woods - in the hills near our home. There I felt the gentle touch of God. I head Him whisper, 'You're stronger now. It's time to tell the truth of what happened. Tell your story to give hope to others.","Nikki Rosen,","faith, free, freedom, hope, peace, rape",3
"Imani ni nia ya kujua kisichoweza kujulikana na hupeleka watu kwenye ukweli. Kuamini hupotosha, na ni nia ya kudharau kinachoweza kujulikana.",Enock Maregesi,"believe, faith, truth, untruth",3
"Kuamini (mbali na imani, ambayo ni nia ya kujua kisichoweza kujulikana) ni kwa ajili ya vitu usivyoweza kuvielezea. Unaamini kwamba siku moja dawa ya UKIMWI au saratani itapatikana mahali fulani, ilhali huwezi kufanya majaribio ya kisayansi kulithibitisha hilo. Unaweza kusubiri hata miaka mia, lakini kama bado dawa haijapatikana, unaweza kusubiri hata miaka mingine mia. Kuamini ni kujifanya kujua (na mara nyingi kujifanya kujua ni uongo) na kuamini hakuhitaji maarifa. Kujua kunahitaji maarifa na ni kuamini unakoweza kukuthibitisha. Ukiniuliza kama simu yangu ipo mfukoni nitakwambia ndiyo ipo, kwa sababu nitaingiza mkono mfukoni na kuitoa na kuiona. Siamini kama ipo mfukoni, najua.",Enock Maregesi,"aids, believe, cancer, faith, phone, pretend",3
Faith doesn't work if you don't even believe it.,"Bryant McGill,","beliefs, faith, spirituality",3
He who stands by his heart has God in him. Our conscience is what unites us with God.,Suzy Kassem,"connect, connects, conscience, conscience-and-attitude, creator, doing-right, ethics, faith, god, heart, hearts, light, right, standing-up, stands-by-his-heart, truth, unite, unites",3
"To love without ownership, to love with total trust and faith in that very love, to love with the same faith you have that your heart will keep beating moments from now, that is the ultimate love.","Julieanne O'Connor,","attraction, couples, dating, divorce, faith, gratitude, guys, heart, journey, ladies, life, love-story, marriage, men, relationships, self-worth, sex, sexuality, singles, women",3
"By denying scientific principles, one may maintain any paradox.",Galileo Galilei,"belief, faith, reason, science",49
"As long as we have faith in our own cause and an unconquerable will to win, victory will not be denied us.",Winston Churchill,"courage, faith, spirit, victory, will",34
"Some people say it is a shame. Others even imply that it would have been better if the baby had never been created. But the short time I had with my child is precious to me. It is painful to me, but I still wouldn't wish it away. I prayed that God would bless us with a baby. Each child is a gift, and I am proud that we cooperated with God in the creation of a new soul for all eternity. Although not with me, my baby lives.","Christine O'Keeffe Lafser,","babyloss, faith, grief, infant-death, miscarriage, sids, stillbirth",30
Every worldview has to bring together reason and faith.,Ravi Zacharias,"faith, reason, worlviews",29
Many of the most powerful things in life are not tangible. All it takes is for you to close your eyes to see.,Shannon L. Alder,"dreams, faith, future, god, vision",29
"Sometimes in life we take a leap of faith. Remember, the leap is not about getting from one side to the other. It's simply about taking the leap....and trusting the air, the universal breath, will support your wings so that you may soar.",Kristi Bowman,"faith, inspirational, personal-development, personal-growth, trust",25
"We are preaching hope, standing on the bones of the past.","John Rucyahana,","bones, faith, forgiveness, genocide, hope, rwanda",24
"Faithfulness imparts God's reason for all circumstances. No matter what the world says, losing is no longer an option.","Criss Jami,","adversity, circumstances, faith, faithfulness, god, imparting, impenetrable, inspirational, invincible, losing, opinions, options, purpose, reason, spiritual, unstoppable, winning, world",21
"Men do not turn from God so easily. Not so easily. Deep in each man is the knowledge that something knows of his existence. Something knows, and cannot e fled nor hid from. To imagine otherwise is to imagine the unspeakable. It was never that this man ceased to believe in God. No. It was rather that he came to believe terrible things of him.","Cormac McCarthy,","existence, faith, god",21
"The risk is too great. A man cannot place too much faith in any one thing, neither a woman, nor a horse, nor a weapon, nor any single thing.","Michael Crichton,","eaters-of-the-dead, faith, michael-crichton, quote",15
"The material world is simply an expression of the mind; that's what so many fail to see. We're so dependent on what is before us that we discount our intuition. Yet if one dismisses instinct, how can one understand or believe in a world that exists beyond one's sight?","Megan Chance,","belief, faith, instinct, intuition, spiritualism",14
"Tell me,' asked Stas, 'what is a wicked deed?' 'If anyone takes away Kali's cow,' he answered after a brief reflection, 'that then is a wicked deed.' 'Excellent!' exclaimed Stas, 'and what is a good one?' This time the answer came without any reflection: 'If Kali takes away the cow of somebody else, that is a good deed.' Stas was too young to perceive that similar views of evil and good deeds were enunciated in Europe not only by politicians but by whole nations.","Henryk Sienkiewicz,","faith, good-and-evil, morality, political-philosophy, political-science, religion",12
"Follow the evidence to where it leads, even if the conclusion is uncomfortable.","Steven James,","conclusions, faith",11
Doing what is right to GOD gives you peace not regret,Rudzani Ralph,"faith, faithfulness, inspirational-quotes, love",10
"Satisfaction in life doesn't jump on you, you work for it, you earn it. You will not sit in a place, fold your hands and expect to be satisfied with life.","Agu, Jaachynma N.E.,","accomplishment, faith, higher-living, inspiration, success",9
When has faith ever been about feelings?,"Camy Tang,","advice, faith, inspirational, spirituality",9
"In every ancient religious and sacred text, faith is a verb; a thing to be demonstrated. It is in modern days that we have diluted faith from an act to a philosophy.","Steve Maraboli,","actions, faith, philosophy, religion, sacred, verb",7
"Life is full of change, honey. That's how we learn and grow. When we're born, the Good Lord gives each of us a Life book. Chapter by chapter, we live and learn.","Beth Hoffman,","faith, inspirational",6
Faith is love taking the form of aspiration.,William Ellery Channing,"aspire, faith, inspiritional, love",6
I ate some emotional soup in my childhood and have spent a lifetime trying to digest it.,"Billy Ray Chitwood,","billy-ray-chitwood, emotions, faith, family, love, quotes",6
"I do not know the answers to life's hard questions, but I do know the One who knows them and that's sufficient...for now.",Toni Sorenson,"faith, god",4
It takes faith to follow your dreams and courage to reach them.,E'yen A. Gardner,"courage, dreams, faith",4
I have found more inspiration in the cottages of fishermen than in the palaces of the rich.,Wilfred Grenfell,"faith, inspirational, life",4
"You can never run from your past; it defines who you are today. But, use your Awo given intelligence and enjoy the future…because THAT only comes once.’ VAALBARA The Land of Shadows",Michelle Horst,"faith, guidance, hope, inspirational, intelegence, michelle-horst, vaalbara",4
"Worry looks back, Hope looks forward, but Faith always looks up.","Umair Naeem,","faith, hope",4
Why can we throw a question further than we can pull in an answer?,Yann Martel,faith,4
"Someone has said,”Education is going from an unconscious to conscious awareness of one’s ignorance.”..No one has a corner on wisdom. All the name-dropping in the world does not heighten the significance of our character. If anything, it reduces it. Our acute need is to cultivate a willingness to learn and to remain teachable.",Charles Swindoll,faith,3
"To believe in miracles in one thing...to know what miracle you want to manifest right now, and accept it, is another.",Michelle D. Rosado,"faith, inspirational, miracles, motivational",3
Logic kills. Faith burns. Better to be the one with the torch than the one on the pyre.,"Chris Galford,","faith, logic, religion",3
When Hope disappears ~ Faith steps in...,JerriFaye Thomason,"faith, hope",3
We must be careful more than ever what we let our hearts believe in.,Solange nicole,"belief, deception, faith, life-lessons, solange",47
"Surely we cannot take an open question like the supernatural and shut it with a bang, turning the key of the madhouse on all the mystics of history. You cannot take the region of the unknown and calmly say that, though you know nothing about it, you know all the gates are locked. We do not know enough about the unknown to know that it is unknowable.",G.K. Chesterton,"faith, mysticism, skepticism",38
"If the whole universe can be found in our own body and mind, this is where we need to make our inquires. We all have the answers within ourselves, we just have not got in touch with them yet. The potential of finding the truth within requires faith in ourselves.",Ayya Khema,"body-and-mind, buddhism, faith, inquiry, inspirational, introspection, potential",32
"You have to believe what you're saying if you're going to convince me. I just can't break that rule, even if I want to.",Ashly Lorenzana,"belief, convince, faith, honesty, people, persuading, preaching, religion, sharing, spirituality, thought, truth",25
"There is no doubt that the United States has much to atone for, both domestically and abroad...To produce this horrible confection at home, start with our genocidal treatment of the Native Americans, add a couple hundred years of slavery, along with our denial of entry to Jewish refugees fleeing the death camps of the Third Reich, stir in our collusion with a long list of modern despots and our subsequent disregard for their appalling human rights records, add our bombing of Cambodia and the Pentagon Papers to taste, and then top with our recent refusals to sign the Kyoto protocol for greenhouse emissions, to support any ban on land mines, and to submit ourselves to the rulings of the International Criminal Court. The result should smell of death, hypocrisy, and fresh brimstone.","Sam Harris,","athiesm, faith, religion, terrorism",22
"A voice said, ""Climb."" And he said, ""How shall I climb?the mountains are so steep that I cannot climb.""
The voice said, ""Climb or die.""
He said, ""But how?I see no way up those steep ascents. This that is asked is too hard for me.""
The voice said, ""Climb, or perish, soul and body of theemind and spirit of thee. There is no second chance for any son of man. Climb or die.""
Then he remembered that he had read in the books of the bravest climbers on the hills of the earth that sometimes they were aware of the presence of a Companion on the mountains who was not one of the earthly party of climbers.

And he rememberd a word in the Book of Mountaineers...it heartened him,for it told him that he was created to walk in precarious places, not on the easy levels of life.","Amy Carmichael,","carmichael, dohnavur, faith, mountain",21
Perchance you who pronounce my sentence are in greater fear than I who receive it.,Giordano Bruno,"faith, fear, heresy",19
"In the Bible, the opposite of Sin, with a capital 'S,' is not virtue - it's faith: faith in a God who draws all to himself in his resurrection.","Robert Farrar Capon,","faith, god, jesus, sin, virtue",15
"Having one king, one god, one belief, they can act single-mindedly.","Ursula K. Le Guin,","faith, nationalism, religion",14
"This in essence is my goal. To set an example by doing what is good. If I live openly and honestly, I set an example of virtue, humanness, restoration, and healing. I give others permission to join me on my journey despite the fear of failure or the rejection it might elicit when they know they are not alone in their experience. The more of us who amass the courage to embark openly on this path, the more normal this experience becomes, effectively eliminating the tactic of shame and isolation that the enemy so often uses to cause us to falter.","Riisa Renee,","faith, fear, inspirational, love, restoration, shame",13
"(About changing faith) At our best, Christians embrace it, leaving enough space within orthodoxy for God to surprise us every now and then.","Rachel Held Evans,","change-the-world, christianity, evolution, faith, god, mystery, orthodoxy",12
Pain anguish and suffering in human life are always in proportion to the strength with which a man is endowed. We will not pretend to say that Heaven always apportions to a man's capability of endurance the anguish with which he afflicts him...Suffering is in proportion to the strength which has been accorded in other words the weak suffer more where the trial is the same than the strong.,"Alexandre Dumas,",faith,11
"Man’s glory lies not, Lincoln thought, in ‘his goodness,’ for this is often nonexistent. He derives glory, instead, from his being made in the image of the Living God.","Joe Wheeler,","abraham-lincoln, faith, god, goodness",11
"Faith is not a feeling, she says. It's a set of actions. By taking the actions, you demonstrate more faith than somebody who actually has experienced the rewards of prayer and so feels hope.",Mary Karr,faith,10
"One, just one, but definitely one of the great benefits of private prayer is that you can’t hide from your motives. In corporate prayer, we can sound like “all that”. We can blow Jesus smoke like nobody’s bizness in a crowd but, get alone with Him, and He won’t let you get away with the fake stuff. Try blowing Jesus smoke in your prayer closet and you’ll cough on it every time. Truth? That penetrating gaze of His hurts, but afterwards, it never fails to heal.",Shellie Rushing Tomlinson,"faith, jesus, jesus-christ, prayer",9
"Faith is the door to the full inner life of the Church, a life which includes not only access to an authoritative teaching but above all to a deep personal experience which is at once unique and yet shared by the whole Body of Christ, in the Spirit of Christ.","Thomas Merton,","ecclesiology, faith, inspiration, mysticism",8
"My mother believed in God's will for many years. It was af if she had turned on a celestial faucet and goodness kept pouring out. She said it was faith that kept all these good things coming our way, only I thought she said ""fate"" because she couldn't pronounce the ""th"" sound in ""faith"".

And later I discovered that maybe it was fate all along, that faith was just an illusion that somehow you're in control. I found out the most I could have was hope, and with that I wasn't denying any possibility, good or bad. I was just saying, If there is a choice, dear God or whatever you are, here's where the odds should be placed.

I remember the day I started thinking this, it was such a revelation to me. It was the day my mother lost her faith in God. She found that things of unquestioned certainty could never be trusted again.

We had gone to the beach, to a secluded spot south of the city near Devil's Slide. My father had read in Sunset magazine that this was a good place to catch ocean perch. And although my father was not a fisherman but a pharmacist's assistant who had once been a doctor in China, he believed in his nenkan, his ability to do anything he put his mind to. My mother believed she had nenkan to cook anything my father had a mind to catch. It was this belief in their nenkan that had brought my parents to America. It had enabled them to have seven children and buy a house in Sunset district with very little money. It had given them the confidence to believe their luck would never run out, that God was on their side, that house gods had only benevolent things to report and our ancestors were pleased, that lifetime warranties meant our lucky streak would never break, that all the elements were now in balance, the right amount of wind and water.","Amy Tan,","faith, fate, god, luck",8
"Lakewalker legends say the gods abandoned the world when the first malice came. And that they will return when the earth is entirely cleansed of its spawn. If you believe in gods.""

""Do you?""

""I believe they are not here, yes. It's a faith of sorts.","Lois McMaster Bujold,","faith, gods",8
"In tough and desperate times when your creativity begs to be birthed, loose the confines of the ground; stand up in your faith and walk atop the waves…",Stanice Anderson,"faith, hope, inspiration, overcome, testimony",8
"Holding his daughter close with one arm, he pointed toward the distant horizon. ""As far as you can see—it all belongs to you, Faith. Someday, I'll take you to the top of a windmill and teach you to dream. When you reach for some of those dreams, you might fall…but your mother and I will be there to catch you because that's what love means: always being there. I love you, little girl."" He pressed a kiss to his daughter's cheek. ""So much…it hurts. But I reckon that's part of love, too.""

-Dallas","Lorraine Heath,","dallas, faith, lorraine-heath, texas-glory",8
"Those who find no humor in faith are probably those who find the church a refuge for their own black way of looking at life, although I think many of us find the church a refuge for a lot of our personality faults. Those of us, for example, who never learned to dance feel that the church is an ideal place for us if we can find a church that doesn't believe in dancing. Then we can get away with never having learned how to dance. You can carry this in all sorts of directions and see that the church is a refuge for what is really a 'flaw' in your own makeup.","Charles M. Schulz,","church, faith, humor, religion",8
"Faith is always supposed to make it harder, not easier, to ignore the plight of our sisters and brothers. (p. 165)","Robin R. Meyers,","faith, struggle",7
...for liberty is an acknowledgment of faith in God and His works.,Frédéric Bastiat,"faith, god, liberty",7
God is writing His story on the pages of our lives.,Rick Anderson,"christian, faith, grace, hope, inspirational",7
just show a little humility. If you know your weaknesses you will not be enslaved by them.,"Fiorella de Maria,","catholic, faith",7
"[Knowing God]... call it love, yes, only that can sound too emotional, or call it faith, and that can sound too cerebral. And what is it? Both, and neither... [its] the decision to be faithful, the patient refusal of easy gratifications... of Jesus' prayer in Gethsemane and on the cross, that bloody crown of love and faith. That is how I learn finally of a God who will not be fitted into my catergories and expectations... the living truth too great for me to see, trusting that He will see and judge and yet not turn me away... That is the mercy which will never give us, or even let us be content with less than itself and less than the truth... we have seen the truth enacted in our own world as mercy, grace and hope, as Jesus, the only-begotten, full of grace and truth..","Rowan Williams,","christ, faith",6
We believe that faith is the cure that heals all troubles.,"Paul Torday,",faith,6
The only sweeter than union is reunion.,"Kathleen McGowan,","faith, fiction",5
My purpose is: What Lord? Where Lord? When Lord? Yes Lord!,Christine Martin,"faith, inspirational-quotes",4
When in darkness....strike a match,John Paul Warren,"austin-texas, christian, faith, hope, john-paul, john-paul-warren, john-warren, leadership, voice-of-the-nations",4
"As far as God goes, I _am_ a nonbeliever. Still am. But when it comes to a devil---well, that's something else.","William Peter Blatty,","evil, faith",31
"Faith is a marvel, and yet no human being is excluded from it; for that in which all human life is united is passion, and faith is a passion.","Søren Kierkegaard,","faith, human-life, passion",22
"When God has specially promised the thing, we are bound to believe we shall recieve it when we pray for it. You have no right to put in an 'if', and say, 'Lord, if it be thy will..."" This is to insult God. To put an 'if' in God's promise when God has put none there, is tantamount to charging God with being insincere.",Charles G. Finney,"faith, god, prayer",21
"Hit ain't sacrilege. Miss Effie Belle says when she cain't think what to have for dinner, she asts God and right off He gives her an idea. To my thinkin', thet's sacrilege.""
Miss Love really laughed. ""There's not a woman in the world who hasn't prayed what to cook for dinner, Rucker!","Olive Ann Burns,","faith, humor",20
"We take it for granted that Jesus was not interested in political life: his mission was purely religious. Indeed we have witnessed . . . the 'iconization' of the life of Jesus: 'This is a Jesus of hieratic, stereotyped gestures, all representing theological themes. In this way, the life of Jesus is no longer a human life, submerged in history, but a theological life -- an icon.","Gustavo Gutiérrez,","faith, mind, religion, spirit",18
